date,scheme,basis,contract,category,long,short,spread,net,net_chg,pctile,z,traders_long,traders_short,oi
2023-08-08,legacy,options,silver,nonrept,2316,1382,,934,392,34.4,0.27,,,24921
2023-08-15,legacy,options,silver,noncomm,-2760,50,19282,-2810,65,8.5,-1.72,,,26133
2023-08-15,legacy,options,silver,comm,7291,5301,,1990,48,92.7,1.67,,,26133
2023-08-15,legacy,options,silver,nonrept,2321,1500,,821,-113,29.3,-0.09,,,26133
2023-08-22,legacy,options,silver,noncomm,-1116,341,19309,-1457,1353,20.9,-0.93,,,27840
2023-08-22,legacy,options,silver,comm,7408,6542,,866,-1124,85.9,1.04,,,27840
2023-08-22,legacy,options,silver,nonrept,2238,1648,,590,-231,15.9,-0.8,,,27840
2023-08-29,legacy,options,silver,noncomm,557,-88,15538,645,2102,62.2,0.35,,,23367
2023-08-29,legacy,options,silver,comm,5533,6385,,-852,-1718,64.6,0.04,,,23367
2023-08-29,legacy,options,silver,nonrept,1739,1532,,207,-383,3.6,-1.96,,,23367
2023-09-05,legacy,options,silver,noncomm,-561,-62,15235,-499,-1144,39.1,-0.34,,,22086
2023-09-05,legacy,options,silver,comm,5520,5341,,179,1031,78.7,0.64,,,22086
2023-09-05,legacy,options,silver,nonrept,1892,1572,,320,113,6.4,-1.59,,,22086
2023-09-12,legacy,options,silver,noncomm,-1384,-110,15932,-1274,-775,23.2,-0.82,,,22134
2023-09-12,legacy,options,silver,comm,5483,4659,,824,645,85.4,1.03,,,22134
2023-09-12,legacy,options,silver,nonrept,2103,1653,,450,130,10.1,-1.18,,,22134
2023-09-19,legacy,options,silver,noncomm,-2055,-100,17446,-1955,-681,15.4,-1.25,,,23487
2023-09-19,legacy,options,silver,comm,5813,4409,,1404,580,88.8,1.38,,,23487
2023-09-19,legacy,options,silver,nonrept,2283,1732,,551,101,14.5,-0.86,,,23487
2023-09-26,legacy,options,silver,noncomm,-1802,338,12910,-2140,-185,13.5,-1.35,,,18223
2023-09-26,legacy,options,silver,comm,5229,3574,,1655,251,90.3,1.52,,,18223
2023-09-26,legacy,options,silver,nonrept,1887,1402,,485,-66,11.4,-1.05,,,18223
2023-10-03,legacy,options,silver,noncomm,-5236,389,20818,-5625,-3485,1.6,-3.47,,,26950
2023-10-03,legacy,options,silver,comm,8387,3911,,4476,2821,98.8,3.19,,,26950
2023-10-03,legacy,options,silver,nonrept,2981,1832,,1149,664,44.3,1.03,,,26950
2023-10-10,legacy,options,silver,noncomm,-4609,328,22270,-4937,688,3.1,-2.94,,,29435
2023-10-10,legacy,options,silver,comm,8850,4855,,3995,-481,98.2,2.82,,,29435
2023-10-10,legacy,options,silver,nonrept,2923,1981,,942,-207,35.1,0.4,,,29435
2023-10-17,legacy,options,silver,noncomm,-2209,470,23394,-2679,2258,9.3,-1.53,,,32216
2023-10-17,legacy,options,silver,comm,8349,6145,,2204,-1791,93.9,1.71,,,32216
2023-10-17,legacy,options,silver,nonrept,2682,2207,,475,-467,10.9,-1.08,,,32216
2023-10-24,legacy,options,silver,noncomm,-2233,620,24309,-2853,-174,8.6,-1.62,,,33205
2023-10-24,legacy,options,silver,comm,8900,6501,,2399,195,94.6,1.81,,,33205
2023-10-24,legacy,options,silver,nonrept,2229,1775,,454,-21,10.2,-1.13,,,33205
2023-10-31,legacy,options,silver,noncomm,-1651,466,19152,-2117,736,13.9,-1.16,,,27258
2023-10-31,legacy,options,silver,comm,7426,5615,,1811,-588,91.5,1.44,,,27258
2023-10-31,legacy,options,silver,nonrept,2331,2024,,307,-147,6.2,-1.59,,,27258
2023-11-07,legacy,options,silver,noncomm,-2114,435,18552,-2549,-432,10.8,-1.41,,,26003
2023-11-07,legacy,options,silver,comm,7356,5415,,1941,130,92.1,1.51,,,26003
2023-11-07,legacy,options,silver,nonrept,2209,1601,,608,301,17.3,-0.6,,,26003
2023-11-14,legacy,options,silver,noncomm,-703,219,19490,-922,1627,30.6,-0.39,,,28186
2023-11-14,legacy,options,silver,comm,7278,6458,,820,-1121,84.8,0.81,,,28186
2023-11-14,legacy,options,silver,nonrept,2122,2019,,103,-505,2.0,-2.22,,,28186
2023-11-21,legacy,options,silver,noncomm,632,169,23347,463,1385,58.3,0.49,,,34028
2023-11-21,legacy,options,silver,comm,7757,8260,,-503,-1323,69.7,-0.02,,,34028
2023-11-21,legacy,options,silver,nonrept,2292,2251,,41,-62,1.2,-2.37,,,34028
2023-11-28,legacy,options,silver,noncomm,2368,163,17790,2205,1742,78.7,1.58,,,28197
2023-11-28,legacy,options,silver,comm,5944,8208,,-2264,-1761,44.0,-1.13,,,28197
2023-11-28,legacy,options,silver,nonrept,2096,2037,,59,18,1.6,-2.26,,,28197
2023-12-05,legacy,options,silver,noncomm,33,128,17680,-95,-2300,47.4,0.14,,,26045
2023-12-05,legacy,options,silver,comm,6173,6538,,-365,1899,71.3,0.06,,,26045
2023-12-05,legacy,options,silver,nonrept,2159,1700,,459,400,10.7,-0.99,,,26045
2023-12-12,legacy,options,silver,noncomm,-2367,637,17218,-3004,-2909,8.0,-1.67,,,23682
2023-12-12,legacy,options,silver,comm,6209,4243,,1966,2331,92.2,1.51,,,23682
2023-12-12,legacy,options,silver,nonrept,2622,1584,,1038,579,40.6,0.82,,,23682
2023-12-19,legacy,options,silver,noncomm,-298,486,18139,-784,2220,32.8,-0.27,,,26796
2023-12-19,legacy,options,silver,comm,6261,6027,,234,-1732,78.7,0.41,,,26796
2023-12-19,legacy,options,silver,nonrept,2693,2144,,549,-489,14.8,-0.7,,,26796
2023-12-26,legacy,options,silver,noncomm,-1189,697,12663,-1886,-1102,16.4,-0.95,,,18713
2023-12-26,legacy,options,silver,comm,5180,3959,,1221,987,87.6,1.02,,,18713
2023-12-26,legacy,options,silver,nonrept,2058,1394,,664,115,20.4,-0.33,,,18713
2024-01-02,legacy,options,silver,noncomm,-1905,557,13430,-2462,-576,11.2,-1.29,,,19157
2024-01-02,legacy,options,silver,comm,5540,3830,,1710,489,90.6,1.31,,,19157
2024-01-02,legacy,options,silver,nonrept,2092,1340,,752,88,25.4,-0.05,,,19157
2024-01-09,legacy,options,silver,noncomm,-3047,394,14638,-3441,-979,5.9,-1.87,,,19886
2024-01-09,legacy,options,silver,comm,5946,3511,,2435,725,94.8,1.74,,,19886
2024-01-09,legacy,options,silver,nonrept,2349,1343,,1006,254,39.3,0.77,,,19886
2024-01-16,legacy,options,silver,noncomm,-3349,677,16106,-4026,-585,4.3,-2.19,,,22147
2024-01-16,legacy,options,silver,comm,6923,3888,,3035,600,96.6,2.07,,,22147
2024-01-16,legacy,options,silver,nonrept,2467,1477,,990,-16,38.3,0.72,,,22147
2024-01-23,legacy,options,silver,noncomm,-4156,924,17578,-5080,-1054,2.8,-2.74,,,23921
2024-01-23,legacy,options,silver,comm,7820,3996,,3824,789,98.0,2.49,,,23921
2024-01-23,legacy,options,silver,nonrept,2678,1423,,1255,265,48.4,1.55,,,23921
2024-01-30,legacy,options,silver,noncomm,-2146,936,15670,-3082,1998,7.9,-1.53,,,22302
2024-01-30,legacy,options,silver,comm,6817,4284,,2533,-1291,95.2,1.68,,,22302
2024-01-30,legacy,options,silver,nonrept,1960,1411,,549,-706,14.8,-0.68,,,22302
2024-02-06,legacy,options,silver,noncomm,-3409,885,16472,-4294,-1212,4.0,-2.2,,,22569
2024-02-06,legacy,options,silver,comm,7397,3889,,3508,975,97.5,2.21,,,22569
2024-02-06,legacy,options,silver,nonrept,2109,1324,,785,236,27.7,0.07,,,22569
2024-02-13,legacy,options,silver,noncomm,-4205,876,18087,-5081,-787,2.8,-2.58,,,24239
2024-02-13,legacy,options,silver,comm,7670,3633,,4037,529,98.2,2.46,,,24239
2024-02-13,legacy,options,silver,nonrept,2687,1642,,1045,260,41.4,0.9,,,24239
2024-02-20,legacy,options,silver,noncomm,-2226,776,18962,-3002,2079,8.4,-1.37,,,26260
2024-02-20,legacy,options,silver,comm,7083,4674,,2409,-1628,94.3,1.49,,,26260
2024-02-20,legacy,options,silver,nonrept,2441,1849,,592,-453,16.7,-0.53,,,26260
2024-02-27,legacy,options,silver,noncomm,-2300,591,13177,-2891,111,8.9,-1.29,,,18087
2024-02-27,legacy,options,silver,comm,5257,3040,,2217,-192,93.5,1.36,,,18087
2024-02-27,legacy,options,silver,nonrept,1954,1279,,675,83,20.8,-0.26,,,18087
2024-03-05,legacy,options,silver,noncomm,-842,-24,17878,-818,2073,32.8,-0.11,,,25306
2024-03-05,legacy,options,silver,comm,5677,5029,,648,-1569,82.6,0.44,,,25306
2024-03-05,legacy,options,silver,nonrept,2593,2424,,169,-506,3.0,-1.85,,,25306
2024-03-12,legacy,options,silver,noncomm,-1596,-652,22774,-944,-126,30.5,-0.17,,,31271
2024-03-12,legacy,options,silver,comm,7195,6486,,709,61,83.4,0.47,,,31271
2024-03-12,legacy,options,silver,nonrept,2898,2663,,235,66,4.8,-1.61,,,31271
2024-03-19,legacy,options,silver,noncomm,-1113,-1191,29221,78,1022,51.5,0.41,,,39320
2024-03-19,legacy,options,silver,comm,8503,8590,,-87,-796,73.8,0.01,,,39320
2024-03-19,legacy,options,silver,nonrept,2710,2700,,10,-225,1.1,-2.27,,,39320
2024-03-26,legacy,options,silver,noncomm,-2270,640,23129,-2910,-2988,8.9,-1.28,,,31212
2024-03-26,legacy,options,silver,comm,7685,5326,,2359,2446,94.0,1.41,,,31212
2024-03-26,legacy,options,silver,nonrept,2669,2116,,553,543,15.2,-0.58,,,31212
2024-04-02,legacy,options,silver,noncomm,-444,551,31369,-995,1915,29.6,-0.19,,,44186
2024-04-02,legacy,options,silver,comm,9574,8772,,802,-1557,84.0,0.51,,,44186
2024-04-02,legacy,options,silver,nonrept,3687,3493,,194,-359,3.5,-1.67,,,44186
2024-04-09,legacy,options,silver,noncomm,737,1449,46529,-712,283,34.8,-0.03,,,65056
2024-04-09,legacy,options,silver,comm,13885,13354,,531,-271,81.3,0.35,,,65056
2024-04-09,legacy,options,silver,nonrept,3906,3724,,182,-12,3.3,-1.68,,,65056
2024-04-16,legacy,options,silver,noncomm,-1326,152,49311,-1478,-766,21.4,-0.46,,,66687
2024-04-16,legacy,options,silver,comm,14581,13365,,1216,685,87.0,0.73,,,66687
2024-04-16,legacy,options,silver,nonrept,4122,3859,,263,81,5.7,-1.42,,,66687
2024-04-23,legacy,options,silver,noncomm,-1847,1233,47207,-3080,-1602,8.0,-1.35,,,63240
2024-04-23,legacy,options,silver,comm,14253,11712,,2541,1325,95.1,1.47,,,63240
2024-04-23,legacy,options,silver,nonrept,3627,3087,,540,277,14.6,-0.56,,,63240
2024-04-30,legacy,options,silver,noncomm,-3260,2042,35022,-5302,-2222,2.3,-2.53,,,47347
2024-04-30,legacy,options,silver,comm,12269,7854,,4415,1874,98.7,2.48,,,47347
2024-04-30,legacy,options,silver,nonrept,3316,2429,,887,347,33.7,0.5,,,47347
2024-05-07,legacy,options,silver,noncomm,-2831,2058,37175,-4889,413,3.3,-2.25,,,50067
2024-05-07,legacy,options,silver,comm,12471,8212,,4259,-156,98.4,2.35,,,50067
2024-05-07,legacy,options,silver,nonrept,3252,2621,,631,-256,19.2,-0.27,,,50067
2024-05-14,legacy,options,silver,noncomm,-2057,2445,42852,-4502,387,4.0,-2.0,,,58210
2024-05-14,legacy,options,silver,comm,13896,10100,,3796,-463,97.7,2.05,,,58210
2024-05-14,legacy,options,silver,nonrept,3519,2813,,706,75,23.5,-0.02,,,58210
2024-05-21,legacy,options,silver,noncomm,-2730,1943,60531,-4673,-171,3.6,-2.05,,,83435
2024-05-21,legacy,options,silver,comm,21199,17265,,3934,138,97.8,2.09,,,83435
2024-05-21,legacy,options,silver,nonrept,4436,3697,,739,33,25.2,0.1,,,83435
2024-05-28,legacy,options,silver,noncomm,-468,2399,48550,-2867,1806,9.4,-1.07,,,69220
2024-05-28,legacy,options,silver,comm,17101,15049,,2052,-1882,91.8,1.04,,,69220
2024-05-28,legacy,options,silver,nonrept,4037,3221,,816,77,30.5,0.37,,,69220
2024-06-04,legacy,options,silver,noncomm,-2898,1968,45012,-4866,-1999,3.3,-2.1,,,61389
2024-06-04,legacy,options,silver,comm,15551,11547,,4004,1952,98.1,2.08,,,61389
2024-06-04,legacy,options,silver,nonrept,3723,2862,,861,45,32.5,0.54,,,61389
2024-06-11,legacy,options,silver,noncomm,-3415,1419,46323,-4834,32,3.4,-2.04,,,62374
2024-06-11,legacy,options,silver,comm,15508,11413,,4095,91,98.2,2.1,,,62374
2024-06-11,legacy,options,silver,nonrept,3958,3218,,740,-121,25.2,0.15,,,62374
2024-06-18,legacy,options,silver,noncomm,-3084,1990,43919,-5074,-240,3.0,-2.13,,,59813
2024-06-18,legacy,options,silver,comm,15355,10922,,4433,338,98.7,2.23,,,59813
2024-06-18,legacy,options,silver,nonrept,3623,2983,,640,-100,19.6,-0.18,,,59813
2024-06-25,legacy,options,silver,noncomm,-3281,2319,28821,-5600,-526,1.6,-2.35,,,38684
2024-06-25,legacy,options,silver,comm,10495,5732,,4763,330,99.1,2.35,,,38684
2024-06-25,legacy,options,silver,nonrept,2650,1812,,838,198,31.8,0.5,,,38684
2024-07-02,legacy,options,silver,noncomm,-3547,2360,29714,-5907,-307,1.1,-2.44,,,40323
2024-07-02,legacy,options,silver,comm,11291,6058,,5233,470,99.2,2.53,,,40323
2024-07-02,legacy,options,silver,nonrept,2865,2190,,675,-163,21.3,-0.05,,,40323
2024-07-09,legacy,options,silver,noncomm,-3124,1779,33952,-4903,1004,3.4,-1.9,,,46609
2024-07-09,legacy,options,silver,comm,12100,8136,,3964,-1269,97.6,1.84,,,46609
2024-07-09,legacy,options,silver,nonrept,3681,2742,,939,264,36.3,0.88,,,46609
2024-07-16,legacy,options,silver,noncomm,-2083,2048,35760,-4131,772,4.9,-1.51,,,49823
2024-07-16,legacy,options,silver,comm,12505,9061,,3444,-520,96.6,1.55,,,49823
2024-07-16,legacy,options,silver,nonrept,3642,2955,,687,-252,22.4,0.01,,,49823
2024-07-23,legacy,options,silver,noncomm,-5442,1640,33885,-7082,-2951,0.4,-2.86,,,44981
2024-07-23,legacy,options,silver,comm,12909,7154,,5755,2311,99.6,2.65,,,44981
2024-07-23,legacy,options,silver,nonrept,3628,2301,,1327,640,51.7,2.23,,,44981
2024-07-30,legacy,options,silver,noncomm,-3609,2752,28255,-6361,721,0.6,-2.45,,,39936
2024-07-30,legacy,options,silver,comm,11707,6396,,5311,-444,99.2,2.37,,,39936
2024-07-30,legacy,options,silver,nonrept,3583,2533,,1050,-277,42.4,1.27,,,39936
2024-08-06,legacy,options,silver,noncomm,-5721,1948,32297,-7669,-1308,0.3,-2.97,,,43771
2024-08-06,legacy,options,silver,comm,13589,6544,,7045,1734,100.0,3.1,,,43771
2024-08-06,legacy,options,silver,nonrept,3606,2981,,625,-425,18.7,-0.2,,,43771
2024-08-13,legacy,options,silver,noncomm,-3986,2858,31703,-6844,825,0.6,-2.53,,,44526
2024-08-13,legacy,options,silver,comm,13156,7148,,6008,-1037,99.6,2.54,,,44526
2024-08-13,legacy,options,silver,nonrept,3653,2817,,836,211,31.8,0.54,,,44526
2024-08-20,legacy,options,silver,noncomm,-2570,2391,34167,-4961,1883,3.6,-1.67,,,47872
2024-08-20,legacy,options,silver,comm,12797,8592,,4205,-1803,97.9,1.69,,,47872
2024-08-20,legacy,options,silver,nonrept,3480,2723,,757,-79,26.6,0.27,,,47872
2024-08-27,legacy,options,silver,noncomm,-1249,1988,26288,-3237,1724,8.0,-0.89,,,36469
2024-08-27,legacy,options,silver,comm,8677,6326,,2351,-1854,92.9,0.83,,,36469
2024-08-27,legacy,options,silver,nonrept,2753,1866,,887,130,34.2,0.73,,,36469
2024-09-03,legacy,options,silver,noncomm,-3306,1890,25333,-5196,-1959,2.8,-1.73,,,34104
2024-09-03,legacy,options,silver,comm,9254,5224,,4030,1679,97.5,1.57,,,34104
2024-09-03,legacy,options,silver,nonrept,2822,1657,,1165,278,46.4,1.7,,,34104
2024-09-10,legacy,options,silver,noncomm,-2781,1856,25120,-4637,559,4.5,-1.46,,,33964
2024-09-10,legacy,options,silver,comm,8982,5330,,3652,-378,96.7,1.38,,,33964
2024-09-10,legacy,options,silver,nonrept,2642,1657,,985,-180,39.0,1.06,,,33964
2024-09-17,legacy,options,silver,noncomm,-264,1702,31516,-1966,2671,17.3,-0.3,,,44712
2024-09-17,legacy,options,silver,comm,10385,8725,,1660,-1992,88.1,0.48,,,44712
2024-09-17,legacy,options,silver,nonrept,3075,2769,,306,-679,6.6,-1.3,,,44712
2024-09-24,legacy,options,silver,noncomm,129,924,36024,-795,1171,34.1,0.21,,,51561
2024-09-24,legacy,options,silver,comm,11849,11448,,401,-1259,78.9,-0.09,,,51561
2024-09-24,legacy,options,silver,nonrept,3559,3165,,394,88,9.1,-0.99,,,51561
2024-10-01,legacy,options,silver,noncomm,-364,1577,31258,-1941,-1146,17.5,-0.29,,,44978
2024-10-01,legacy,options,silver,comm,10827,9518,,1309,908,86.1,0.32,,,44978
2024-10-01,legacy,options,silver,nonrept,3257,2625,,632,238,19.3,-0.15,,,44978
2024-10-08,legacy,options,silver,noncomm,-1976,2289,30159,-4265,-2324,5.2,-1.29,,,43207
2024-10-08,legacy,options,silver,comm,11466,8559,,2907,1598,95.1,1.03,,,43207
2024-10-08,legacy,options,silver,nonrept,3558,2200,,1358,726,52.9,2.35,,,43207
2024-10-15,legacy,options,silver,noncomm,-695,2217,30389,-2912,1353,10.1,-0.7,,,44508
2024-10-15,legacy,options,silver,comm,11270,9363,,1907,-1000,90.0,0.58,,,44508
2024-10-15,legacy,options,silver,nonrept,3544,2540,,1004,-354,40.4,1.12,,,44508
2024-10-22,legacy,options,silver,noncomm,456,1788,45592,-1332,1580,24.6,-0.01,,,67237
2024-10-22,legacy,options,silver,comm,16108,15575,,533,-1374,80.0,-0.05,,,67237
2024-10-22,legacy,options,silver,nonrept,5081,4283,,798,-206,29.6,0.42,,,67237
2024-10-29,legacy,options,silver,noncomm,900,2464,35598,-1564,-232,21.3,-0.1,,,52829
2024-10-29,legacy,options,silver,comm,12498,11539,,959,426,84.0,0.14,,,52829
2024-10-29,legacy,options,silver,nonrept,3833,3227,,606,-192,17.8,-0.23,,,52829
2024-11-05,legacy,options,silver,noncomm,-1744,1961,35041,-3705,-2141,6.6,-1.02,,,49186
2024-11-05,legacy,options,silver,comm,12339,9812,,2527,1568,93.8,0.84,,,49186
2024-11-05,legacy,options,silver,nonrept,3550,2372,,1178,572,47.0,1.76,,,49186
2024-11-12,legacy,options,silver,noncomm,-3925,2643,31595,-6568,-2863,0.7,-2.21,,,44352
2024-11-12,legacy,options,silver,comm,13115,8203,,4912,2385,98.9,1.89,,,44352
2024-11-12,legacy,options,silver,nonrept,3568,1911,,1657,479,62.0,3.34,,,44352
2024-11-19,legacy,options,silver,noncomm,-2941,2712,29980,-5653,915,1.8,-1.79,,,43881
2024-11-19,legacy,options,silver,comm,13457,9195,,4262,-650,98.0,1.57,,,43881
2024-11-19,legacy,options,silver,nonrept,3384,1993,,1391,-266,53.9,2.39,,,43881
2024-11-26,legacy,options,silver,noncomm,-3175,1133,19784,-4308,1345,5.2,-1.2,,,27103
2024-11-26,legacy,options,silver,comm,8133,4847,,3286,-976,95.6,1.12,,,27103
2024-11-26,legacy,options,silver,nonrept,2361,1338,,1023,-368,41.3,1.15,,,27103
2024-12-03,legacy,options,silver,noncomm,-2645,1184,20319,-3829,479,6.3,-0.99,,,28485
2024-12-03,legacy,options,silver,comm,8410,5387,,3023,-263,95.1,0.99,,,28485
2024-12-03,legacy,options,silver,nonrept,2402,1596,,806,-217,30.1,0.43,,,28485
2024-12-10,legacy,options,silver,noncomm,-1847,1241,23319,-3088,741,9.3,-0.67,,,33156
2024-12-10,legacy,options,silver,comm,9293,6493,,2800,-223,94.6,0.88,,,33156
2024-12-10,legacy,options,silver,nonrept,2391,2103,,288,-518,6.1,-1.29,,,33156
2024-12-17,legacy,options,silver,noncomm,-3686,571,22905,-4257,-1169,5.4,-1.14,,,30631
2024-12-17,legacy,options,silver,comm,8775,5692,,3083,283,95.2,0.99,,,30631
2024-12-17,legacy,options,silver,nonrept,2636,1464,,1172,884,46.9,1.64,,,30631
2024-12-24,legacy,options,silver,noncomm,-4158,768,22822,-4926,-669,3.9,-1.41,,,30491
2024-12-24,legacy,options,silver,comm,9233,5395,,3838,755,96.9,1.31,,,30491
2024-12-24,legacy,options,silver,nonrept,2594,1506,,1088,-84,43.9,1.35,,,30491
2024-12-31,legacy,options,silver,noncomm,-4224,864,19095,-5088,-162,3.4,-1.45,,,25576
2024-12-31,legacy,options,silver,comm,8009,3871,,4138,300,97.7,1.42,,,25576
2024-12-31,legacy,options,silver,nonrept,2696,1746,,950,-138,37.0,0.89,,,25576
2025-01-07,legacy,options,silver,noncomm,-2850,1103,19740,-3953,1135,6.1,-0.97,,,27375
2025-01-07,legacy,options,silver,comm,7968,4520,,3448,-690,96.0,1.1,,,27375
2025-01-07,legacy,options,silver,nonrept,2517,2012,,505,-445,12.9,-0.57,,,27375
2025-01-14,legacy,options,silver,noncomm,-3557,1044,21353,-4601,-648,4.9,-1.22,,,29273
2025-01-14,legacy,options,silver,comm,8731,4939,,3792,344,96.6,1.24,,,29273
2025-01-14,legacy,options,silver,nonrept,2745,1936,,809,304,30.4,0.43,,,29273
2025-01-21,legacy,options,silver,noncomm,-3321,591,23383,-3912,689,6.4,-0.92,,,32125
2025-01-21,legacy,options,silver,comm,9323,5934,,3389,-403,95.6,1.05,,,32125
2025-01-21,legacy,options,silver,nonrept,2740,2216,,524,-285,13.7,-0.5,,,32125
2025-01-28,legacy,options,silver,noncomm,-2587,567,20053,-3154,758,9.3,-0.6,,,27264
2025-01-28,legacy,options,silver,comm,7156,4812,,2344,-1045,92.0,0.58,,,27264
2025-01-28,legacy,options,silver,nonrept,2642,1831,,811,287,30.7,0.44,,,27264
2025-02-04,legacy,options,silver,noncomm,-1936,341,25961,-2277,877,15.1,-0.23,,,36328
2025-02-04,legacy,options,silver,comm,8965,6812,,2153,-191,90.9,0.49,,,36328
2025-02-04,legacy,options,silver,nonrept,3338,3214,,124,-687,2.5,-1.79,,,36328
2025-02-11,legacy,options,silver,noncomm,-2072,143,23704,-2215,62,15.5,-0.2,,,32628
2025-02-11,legacy,options,silver,comm,7720,5979,,1741,-412,88.4,0.3,,,32628
2025-02-11,legacy,options,silver,nonrept,3277,2802,,475,351,11.5,-0.64,,,32628
2025-02-18,legacy,options,silver,noncomm,-2184,137,27001,-2321,-106,14.8,-0.24,,,37339
2025-02-18,legacy,options,silver,comm,8898,7206,,1692,-49,87.6,0.27,,,37339
2025-02-18,legacy,options,silver,nonrept,3625,2996,,629,154,19.1,-0.13,,,37339
2025-02-25,legacy,options,silver,noncomm,-2985,-59,18392,-2926,-605,10.7,-0.48,,,23608
2025-02-25,legacy,options,silver,comm,5443,3557,,1886,194,89.0,0.35,,,23608
2025-02-25,legacy,options,silver,nonrept,2757,1717,,1040,411,42.4,1.19,,,23608
2025-03-04,legacy,options,silver,noncomm,-2898,55,18913,-2953,-27,10.7,-0.48,,,24747
2025-03-04,legacy,options,silver,comm,6146,3659,,2487,601,93.0,0.61,,,24747
2025-03-04,legacy,options,silver,nonrept,2586,2121,,465,-575,11.2,-0.66,,,24747
2025-03-11,legacy,options,silver,noncomm,-2309,142,20143,-2451,502,13.8,-0.26,,,27031
2025-03-11,legacy,options,silver,comm,6385,4388,,1997,-490,89.9,0.38,,,27031
2025-03-11,legacy,options,silver,nonrept,2812,2358,,454,-11,10.6,-0.69,,,27031
2025-03-18,legacy,options,silver,noncomm,-2098,424,23783,-2522,-71,13.5,-0.28,,,32880
2025-03-18,legacy,options,silver,comm,7623,5472,,2151,154,90.8,0.44,,,32880
2025-03-18,legacy,options,silver,nonrept,3572,3201,,371,-83,8.3,-0.95,,,32880
2025-03-25,legacy,options,silver,noncomm,-2261,334,20573,-2595,-73,12.9,-0.31,,,27715
2025-03-25,legacy,options,silver,comm,6531,4390,,2141,-10,90.7,0.42,,,27715
2025-03-25,legacy,options,silver,nonrept,2872,2417,,455,84,10.9,-0.67,,,27715
2025-04-01,legacy,options,silver,noncomm,-3494,-615,20763,-2879,-284,11.1,-0.42,,,26888
2025-04-01,legacy,options,silver,comm,6267,4427,,1840,-301,88.7,0.28,,,26888
2025-04-01,legacy,options,silver,nonrept,3352,2312,,1040,585,42.5,1.22,,,26888
2025-04-08,legacy,options,silver,noncomm,-4954,-456,23653,-4498,-1619,5.1,-1.1,,,30521
2025-04-08,legacy,options,silver,comm,7499,5107,,2392,552,92.2,0.52,,,30521
2025-04-08,legacy,options,silver,nonrept,4323,2218,,2105,1065,72.5,4.37,,,30521
2025-04-15,legacy,options,silver,noncomm,-3179,-294,22408,-2885,1613,11.1,-0.4,,,30202
2025-04-15,legacy,options,silver,comm,7126,5989,,1137,-1255,83.8,-0.06,,,30202
