date,basis,contract,category,long,short,spread,net,net_chg,pctile,z,traders_long,traders_short,oi
2009-04-21,options,ust2y,nonrept,305,1708,,-1403,-1370,5.7,-1.47,,,21018
2009-04-28,options,ust2y,dealer,-242,299,2817,-541,-1259,20.9,-0.45,,,15358
2009-04-28,options,ust2y,asset_mgr,406,203,0,203,-159,66.6,-0.02,,,15358
2009-04-28,options,ust2y,lev_money,527,2235,8127,-1708,810,52.0,0.02,,,15358
2009-04-28,options,ust2y,other_rept,5,-2556,3099,2561,-281,89.1,1.16,,,15358
2009-04-28,options,ust2y,nonrept,620,1136,,-516,887,25.5,-0.54,,,15358
2009-05-05,options,ust2y,dealer,29,347,2646,-318,223,24.0,-0.37,,,17523
2009-05-05,options,ust2y,asset_mgr,0,175,0,-175,-378,28.0,-0.38,,,17523
2009-05-05,options,ust2y,lev_money,968,2501,9730,-1533,175,53.6,0.08,,,17523
2009-05-05,options,ust2y,other_rept,0,-2802,3552,2802,241,91.8,1.3,,,17523
2009-05-05,options,ust2y,nonrept,599,1376,,-777,-261,14.8,-0.81,,,17523
2009-05-12,options,ust2y,dealer,683,-198,2965,881,1199,52.0,0.03,,,21874
2009-05-12,options,ust2y,asset_mgr,0,251,30,-251,-76,22.5,-0.45,,,21874
2009-05-12,options,ust2y,lev_money,1465,4245,11908,-2780,-1247,33.0,-0.39,,,21874
2009-05-12,options,ust2y,other_rept,164,-3222,4116,3386,584,96.4,1.65,,,21874
2009-05-12,options,ust2y,nonrept,544,1780,,-1236,-459,8.2,-1.28,,,21874
2009-05-19,options,ust2y,dealer,-726,237,4395,-963,-1844,15.9,-0.59,,,20432
2009-05-19,options,ust2y,asset_mgr,0,113,19,-113,138,33.4,-0.32,,,20432
2009-05-19,options,ust2y,lev_money,2825,4606,8873,-1781,999,49.0,-0.01,,,20432
2009-05-19,options,ust2y,other_rept,41,-3750,4601,3791,405,97.7,1.88,,,20432
2009-05-19,options,ust2y,nonrept,404,1339,,-935,301,10.7,-0.96,,,20432
2009-05-26,options,ust2y,dealer,-1316,-816,2863,-500,463,22.3,-0.43,,,6895
2009-05-26,options,ust2y,asset_mgr,0,219,0,-219,-106,24.2,-0.42,,,6895
2009-05-26,options,ust2y,lev_money,-9,561,2442,-570,1211,65.5,0.45,,,6895
2009-05-26,options,ust2y,other_rept,27,-1755,2032,1782,-2009,75.2,0.62,,,6895
2009-05-26,options,ust2y,nonrept,856,1349,,-493,442,29.4,-0.49,,,6895
2009-06-02,options,ust2y,dealer,-1083,-805,3132,-278,222,25.3,-0.36,,,13015
2009-06-02,options,ust2y,asset_mgr,0,62,124,-62,157,41.3,-0.26,,,13015
2009-06-02,options,ust2y,lev_money,232,63,6297,169,739,80.4,0.74,,,13015
2009-06-02,options,ust2y,other_rept,5,-1207,3574,1212,-570,61.2,0.26,,,13015
2009-06-02,options,ust2y,nonrept,734,1776,,-1042,-549,10.6,-1.06,,,13015
2009-06-09,options,ust2y,dealer,-611,-430,5875,-181,97,27.7,-0.31,,,32567
2009-06-09,options,ust2y,asset_mgr,153,676,1078,-523,-461,11.1,-0.71,,,32567
2009-06-09,options,ust2y,lev_money,-548,-112,18923,-436,-605,66.6,0.5,,,32567
2009-06-09,options,ust2y,other_rept,131,-1403,5661,1534,322,69.1,0.46,,,32567
2009-06-09,options,ust2y,nonrept,1904,2300,,-396,646,37.3,-0.39,,,32567
2009-06-16,options,ust2y,dealer,-158,-92,12462,-66,115,32.6,-0.27,,,47779
2009-06-16,options,ust2y,asset_mgr,179,135,1005,44,567,61.7,-0.18,,,47779
2009-06-16,options,ust2y,lev_money,-510,-674,25056,164,600,80.1,0.73,,,47779
2009-06-16,options,ust2y,other_rept,123,-1128,8393,1251,-283,63.0,0.27,,,47779
2009-06-16,options,ust2y,nonrept,1231,2624,,-1393,-997,6.0,-1.43,,,47779
2009-06-23,options,ust2y,dealer,-3342,-1253,20475,-2089,-2023,11.6,-0.98,,,58684
2009-06-23,options,ust2y,asset_mgr,256,702,1057,-446,-490,14.2,-0.67,,,58684
2009-06-23,options,ust2y,lev_money,1166,-482,28163,1648,1484,90.9,1.32,,,58684
2009-06-23,options,ust2y,other_rept,-231,-1213,9245,982,-269,54.4,0.1,,,58684
2009-06-23,options,ust2y,nonrept,1895,1990,,-95,1298,55.7,-0.06,,,58684
2009-06-30,options,ust2y,dealer,-2897,746,16308,-3643,-1554,4.7,-1.5,,,45063
2009-06-30,options,ust2y,asset_mgr,363,82,694,281,727,70.9,0.05,,,45063
2009-06-30,options,ust2y,lev_money,2544,389,18921,2155,507,93.4,1.5,,,45063
2009-06-30,options,ust2y,other_rept,-235,-1729,7857,1494,512,69.1,0.42,,,45063
2009-06-30,options,ust2y,nonrept,1509,1796,,-287,-192,43.4,-0.27,,,45063
2009-07-07,options,ust2y,dealer,-1690,2102,18880,-3792,-149,4.7,-1.54,,,55639
2009-07-07,options,ust2y,asset_mgr,500,102,980,398,117,74.8,0.17,,,55639
2009-07-07,options,ust2y,lev_money,3269,993,22379,2276,121,94.1,1.53,,,55639
2009-07-07,options,ust2y,other_rept,91,-1617,8322,1708,214,74.2,0.56,,,55639
2009-07-07,options,ust2y,nonrept,2909,3499,,-590,-303,23.9,-0.6,,,55639
2009-07-14,options,ust2y,dealer,-3548,752,22494,-4300,-508,4.0,-1.7,,,61734
2009-07-14,options,ust2y,asset_mgr,538,431,1115,107,-291,63.3,-0.12,,,61734
2009-07-14,options,ust2y,lev_money,2220,147,26799,2073,-203,91.7,1.45,,,61734
2009-07-14,options,ust2y,other_rept,93,-2839,9681,2932,1224,91.7,1.31,,,61734
2009-07-14,options,ust2y,nonrept,2343,3155,,-812,-222,16.4,-0.83,,,61734
2009-07-21,options,ust2y,dealer,-6473,-3555,27378,-2918,1382,7.7,-1.21,,,69247
2009-07-21,options,ust2y,asset_mgr,645,695,1107,-50,-157,42.6,-0.27,,,69247
2009-07-21,options,ust2y,lev_money,-931,-2224,34546,1293,-780,87.4,1.15,,,69247
2009-07-21,options,ust2y,other_rept,228,-2813,9891,3041,109,92.9,1.36,,,69247
2009-07-21,options,ust2y,nonrept,2857,4223,,-1366,-554,6.4,-1.41,,,69247
2009-07-28,options,ust2y,dealer,239,-49,13400,288,3206,42.4,-0.13,,,45476
2009-07-28,options,ust2y,asset_mgr,1280,589,779,691,741,80.2,0.46,,,45476
2009-07-28,options,ust2y,lev_money,-466,-211,22430,-255,-1548,68.0,0.56,,,45476
2009-07-28,options,ust2y,other_rept,-106,-595,5620,489,-2552,42.4,-0.23,,,45476
2009-07-28,options,ust2y,nonrept,2300,3513,,-1213,153,10.1,-1.24,,,45476
2009-08-04,options,ust2y,dealer,1005,-845,12402,1850,1562,72.4,0.4,,,49276
2009-08-04,options,ust2y,asset_mgr,-832,954,3224,-1786,-2477,1.5,-1.97,,,49276
2009-08-04,options,ust2y,lev_money,1071,-89,24843,1160,1415,86.4,1.1,,,49276
2009-08-04,options,ust2y,other_rept,-523,-791,5900,268,-221,37.9,-0.37,,,49276
2009-08-04,options,ust2y,nonrept,2186,3677,,-1491,-278,4.5,-1.51,,,49276
2009-08-11,options,ust2y,dealer,1603,529,12124,1074,-776,58.1,0.13,,,51733
2009-08-11,options,ust2y,asset_mgr,-717,966,2698,-1683,103,3.9,-1.84,,,51733
2009-08-11,options,ust2y,lev_money,2849,-244,25389,3093,1933,96.7,1.82,,,51733
2009-08-11,options,ust2y,other_rept,-1778,-501,6309,-1277,-1545,8.7,-1.34,,,51733
2009-08-11,options,ust2y,nonrept,3256,4463,,-1207,284,11.1,-1.2,,,51733
2009-08-18,options,ust2y,dealer,795,-255,15151,1050,-24,57.8,0.12,,,59318
2009-08-18,options,ust2y,asset_mgr,1253,294,979,959,2642,81.7,0.72,,,59318
2009-08-18,options,ust2y,lev_money,3579,1621,26548,1958,-1135,90.1,1.38,,,59318
2009-08-18,options,ust2y,other_rept,-946,258,4605,-1204,73,9.9,-1.28,,,59318
2009-08-18,options,ust2y,nonrept,7355,10119,,-2764,-1557,0.9,-2.75,,,59318
2009-08-25,options,ust2y,dealer,89,256,1975,-167,-1217,29.5,-0.29,,,10878
2009-08-25,options,ust2y,asset_mgr,344,29,290,315,-644,71.7,0.1,,,10878
2009-08-25,options,ust2y,lev_money,-204,40,6567,-244,-2202,67.0,0.53,,,10878
2009-08-25,options,ust2y,other_rept,0,45,955,-45,1159,28.9,-0.56,,,10878
2009-08-25,options,ust2y,nonrept,864,722,,142,2906,67.0,0.25,,,10878
2009-09-01,options,ust2y,dealer,-2900,-1205,6304,-1695,-1528,15.7,-0.79,,,21438
2009-09-01,options,ust2y,asset_mgr,1465,-73,393,1538,1223,87.9,1.27,,,21438
2009-09-01,options,ust2y,lev_money,-98,-374,13285,276,520,77.2,0.72,,,21438
2009-09-01,options,ust2y,other_rept,28,-406,1480,434,479,42.3,-0.26,,,21438
2009-09-01,options,ust2y,nonrept,1482,2036,,-554,-696,28.7,-0.47,,,21438
2009-09-08,options,ust2y,dealer,-1713,-934,8959,-779,916,19.7,-0.48,,,27022
2009-09-08,options,ust2y,asset_mgr,537,766,318,-229,-1767,24.4,-0.43,,,27022
2009-09-08,options,ust2y,lev_money,450,-411,14194,861,585,82.1,0.93,,,27022
2009-09-08,options,ust2y,other_rept,26,-1310,2851,1336,902,65.6,0.3,,,27022
2009-09-08,options,ust2y,nonrept,1399,2589,,-1190,-636,12.1,-1.13,,,27022
2009-09-15,options,ust2y,dealer,-504,-271,9875,-233,546,28.4,-0.29,,,32094
2009-09-15,options,ust2y,asset_mgr,-1173,-282,2028,-891,-662,9.1,-1.05,,,32094
2009-09-15,options,ust2y,lev_money,-430,-1179,16658,749,-112,81.6,0.88,,,32094
2009-09-15,options,ust2y,other_rept,0,-2254,4319,2254,918,81.6,0.86,,,32094
2009-09-15,options,ust2y,nonrept,1322,3200,,-1878,-688,3.2,-1.83,,,32094
2009-09-22,options,ust2y,dealer,-2648,-2426,13101,-222,11,29.4,-0.28,,,42042
2009-09-22,options,ust2y,asset_mgr,-831,-42,2413,-789,102,11.3,-0.95,,,42042
2009-09-22,options,ust2y,lev_money,-1491,-1038,24238,-453,-1202,60.8,0.41,,,42042
2009-09-22,options,ust2y,other_rept,0,-3364,5926,3364,1110,95.1,1.53,,,42042
2009-09-22,options,ust2y,nonrept,1334,3234,,-1900,-22,2.6,-1.83,,,42042
2009-09-29,options,ust2y,dealer,-1145,-1493,9338,348,570,44.2,-0.08,,,30329
2009-09-29,options,ust2y,asset_mgr,-1261,-585,2408,-676,113,11.8,-0.84,,,30329
2009-09-29,options,ust2y,lev_money,-629,-1116,17256,487,940,78.3,0.76,,,30329
2009-09-29,options,ust2y,other_rept,0,-1503,3209,1503,-1861,68.5,0.37,,,30329
2009-09-29,options,ust2y,nonrept,1154,2815,,-1661,239,4.9,-1.55,,,30329
2009-10-06,options,ust2y,dealer,-647,-1819,6702,1172,824,61.8,0.21,,,25017
2009-10-06,options,ust2y,asset_mgr,-2200,-468,3106,-1732,-1056,3.4,-1.82,,,25017
2009-10-06,options,ust2y,lev_money,149,-1124,13626,1273,786,86.5,1.06,,,25017
2009-10-06,options,ust2y,other_rept,14,-656,3007,670,-833,47.4,-0.15,,,25017
2009-10-06,options,ust2y,nonrept,1261,2643,,-1382,279,8.9,-1.26,,,25017
2009-10-13,options,ust2y,dealer,1690,-8320,12849,10010,8838,99.1,3.1,,,37255
2009-10-13,options,ust2y,asset_mgr,-2181,-554,3134,-1627,105,4.9,-1.69,,,37255
2009-10-13,options,ust2y,lev_money,-10200,-2720,26510,-7480,-8753,2.6,-2.23,,,37255
2009-10-13,options,ust2y,other_rept,39,-427,3412,466,-204,42.6,-0.28,,,37255
2009-10-13,options,ust2y,nonrept,2002,3371,,-1369,13,9.4,-1.24,,,37255
2009-10-20,options,ust2y,dealer,3519,-9764,15252,13283,3273,99.7,3.95,,,52607
2009-10-20,options,ust2y,asset_mgr,-1995,-444,2864,-1551,76,6.0,-1.6,,,52607
2009-10-20,options,ust2y,lev_money,-14462,-2666,40684,-11796,-4316,0.3,-3.66,,,52607
2009-10-20,options,ust2y,other_rept,45,-1064,3938,1109,643,58.2,0.11,,,52607
2009-10-20,options,ust2y,nonrept,2762,3808,,-1046,323,16.2,-0.91,,,52607
2009-10-27,options,ust2y,dealer,-1565,-4844,9171,3279,-10004,85.0,0.81,,,34668
2009-10-27,options,ust2y,asset_mgr,-1669,-382,2478,-1287,264,7.1,-1.34,,,34668
2009-10-27,options,ust2y,lev_money,-7770,-5931,29768,-1839,9957,42.7,-0.08,,,34668
2009-10-27,options,ust2y,other_rept,6,-1128,2982,1134,25,59.0,0.12,,,34668
2009-10-27,options,ust2y,nonrept,1266,2554,,-1288,-242,11.6,-1.14,,,34668
2009-11-03,options,ust2y,dealer,-487,-4088,8962,3601,322,86.8,0.91,,,39822
2009-11-03,options,ust2y,asset_mgr,-1608,-554,3720,-1054,233,10.4,-1.11,,,39822
2009-11-03,options,ust2y,lev_money,-9119,-7062,33407,-2057,-218,39.0,-0.16,,,39822
2009-11-03,options,ust2y,other_rept,19,-1150,3335,1169,35,59.8,0.14,,,39822
2009-11-03,options,ust2y,nonrept,1595,3253,,-1658,-370,5.3,-1.51,,,39822
2009-11-09,options,ust2y,dealer,-465,-3382,9287,2917,-684,82.4,0.69,,,43616
2009-11-09,options,ust2y,asset_mgr,-1237,-131,3248,-1106,-52,9.8,-1.15,,,43616
2009-11-09,options,ust2y,lev_money,-10221,-7599,35810,-2622,-565,31.6,-0.36,,,43616
2009-11-09,options,ust2y,other_rept,0,-1700,3985,1700,531,74.0,0.47,,,43616
2009-11-09,options,ust2y,nonrept,3209,4097,,-888,770,20.4,-0.71,,,43616
2009-11-17,options,ust2y,dealer,-1531,-2953,10795,1422,-1495,66.4,0.22,,,52891
2009-11-17,options,ust2y,asset_mgr,2493,-1409,5296,3902,5008,99.7,3.3,,,52891
2009-11-17,options,ust2y,lev_money,-13634,-8281,41075,-5353,-2731,8.1,-1.33,,,52891
2009-11-17,options,ust2y,other_rept,-564,-1580,5436,1016,-684,53.1,0.04,,,52891
2009-11-17,options,ust2y,nonrept,3526,4514,,-988,-100,18.1,-0.81,,,52891
2009-11-24,options,ust2y,dealer,-394,-829,4263,435,-987,45.0,-0.09,,,23020
2009-11-24,options,ust2y,asset_mgr,184,-212,404,396,-3506,74.9,0.2,,,23020
2009-11-24,options,ust2y,lev_money,-956,-1535,15105,579,5932,79.3,0.79,,,23020
2009-11-24,options,ust2y,other_rept,-65,1019,3051,-1084,-2100,11.3,-1.27,,,23020
2009-11-24,options,ust2y,nonrept,1429,1755,,-326,662,46.7,-0.12,,,23020
2009-12-01,options,ust2y,dealer,-2924,-1812,6964,-1112,-1547,16.8,-0.57,,,34532
2009-12-01,options,ust2y,asset_mgr,253,-258,469,511,115,77.7,0.3,,,34532
2009-12-01,options,ust2y,lev_money,-3159,-3663,25542,504,-75,78.3,0.75,,,34532
2009-12-01,options,ust2y,other_rept,1149,826,4046,323,1407,38.7,-0.39,,,34532
2009-12-01,options,ust2y,nonrept,2192,2419,,-227,99,51.9,-0.01,,,34532
2009-12-08,options,ust2y,dealer,-1993,-1961,7577,-32,1080,36.3,-0.23,,,41757
2009-12-08,options,ust2y,asset_mgr,552,-81,646,633,122,79.5,0.4,,,41757
2009-12-08,options,ust2y,lev_money,-2883,-4694,31471,1811,1307,89.9,1.21,,,41757
2009-12-08,options,ust2y,other_rept,0,880,5103,-880,-1203,16.7,-1.13,,,41757
2009-12-08,options,ust2y,nonrept,1283,2816,,-1533,-1306,6.3,-1.35,,,41757
2009-12-15,options,ust2y,dealer,-3948,-2428,9205,-1520,-1488,16.0,-0.7,,,39554
2009-12-15,options,ust2y,asset_mgr,418,78,751,340,-293,71.5,0.14,,,39554
2009-12-15,options,ust2y,lev_money,-416,-3851,25706,3435,1624,97.6,1.76,,,39554
2009-12-15,options,ust2y,other_rept,1360,-329,4737,1689,2569,73.6,0.47,,,39554
2009-12-15,options,ust2y,nonrept,1743,5686,,-3943,-2410,0.3,-3.65,,,39554
2009-12-22,options,ust2y,dealer,-3991,-2709,9226,-1282,238,16.5,-0.62,,,41002
2009-12-22,options,ust2y,asset_mgr,-975,150,2628,-1125,-1465,8.9,-1.15,,,41002
2009-12-22,options,ust2y,lev_money,-1033,-2598,26377,1565,-1870,87.8,1.1,,,41002
2009-12-22,options,ust2y,other_rept,1360,-450,4916,1810,121,77.6,0.54,,,41002
2009-12-22,options,ust2y,nonrept,2494,3462,,-968,2975,19.2,-0.7,,,41002
2009-12-29,options,ust2y,dealer,-1364,-2827,10223,1463,2745,68.0,0.23,,,30439
2009-12-29,options,ust2y,asset_mgr,-1185,174,2448,-1359,-234,6.7,-1.34,,,30439
2009-12-29,options,ust2y,lev_money,-1728,-1017,15425,-711,-2276,57.8,0.3,,,30439
2009-12-29,options,ust2y,other_rept,0,-1160,3942,1160,-650,59.4,0.13,,,30439
2009-12-29,options,ust2y,nonrept,2679,3232,,-553,415,34.1,-0.28,,,30439
2010-01-05,options,ust2y,dealer,-2463,-2341,10171,-122,-1585,32.4,-0.26,,,37762
2010-01-05,options,ust2y,asset_mgr,-1251,253,2878,-1504,-145,6.1,-1.45,,,37762
2010-01-05,options,ust2y,lev_money,-460,-56,20581,-404,307,62.6,0.42,,,37762
2010-01-05,options,ust2y,other_rept,1440,-1184,4283,2624,1464,88.5,1.03,,,37762
2010-01-05,options,ust2y,nonrept,2584,3178,,-594,-41,31.3,-0.33,,,37762
2010-01-12,options,ust2y,dealer,-153,-2820,11720,2667,2789,82.2,0.6,,,45646
2010-01-12,options,ust2y,asset_mgr,-1836,295,2578,-2131,-627,1.3,-1.96,,,45646
2010-01-12,options,ust2y,lev_money,-3796,-4592,31075,796,1200,81.1,0.84,,,45646
2010-01-12,options,ust2y,other_rept,0,-7,3850,7,-2617,28.5,-0.61,,,45646
2010-01-12,options,ust2y,nonrept,2209,3548,,-1339,-745,11.4,-1.05,,,45646
2010-01-19,options,ust2y,dealer,-176,-2697,11663,2521,-146,80.7,0.55,,,49241
2010-01-19,options,ust2y,asset_mgr,-1880,269,2523,-2149,-18,1.3,-1.94,,,49241
2010-01-19,options,ust2y,lev_money,-5462,-5575,34846,113,-683,71.7,0.61,,,49241
2010-01-19,options,ust2y,other_rept,-1375,-1790,6205,415,408,39.4,-0.36,,,49241
2010-01-19,options,ust2y,nonrept,2898,3799,,-901,438,20.4,-0.61,,,49241
2010-01-26,options,ust2y,dealer,-1817,-2634,11749,817,-1704,52.4,0.01,,,43939
2010-01-26,options,ust2y,asset_mgr,-1179,182,1731,-1361,788,8.2,-1.26,,,43939
2010-01-26,options,ust2y,lev_money,-1585,-3053,28713,1468,1355,87.1,1.09,,,43939
2010-01-26,options,ust2y,other_rept,0,-1179,4112,1179,764,60.3,0.11,,,43939
2010-01-26,options,ust2y,nonrept,2216,4318,,-2102,-1201,2.4,-1.77,,,43939
2010-02-02,options,ust2y,dealer,-3172,-2498,11853,-674,-1491,20.7,-0.46,,,47764
2010-02-02,options,ust2y,asset_mgr,-90,1090,1520,-1180,181,10.2,-1.1,,,47764
2010-02-02,options,ust2y,lev_money,-5547,-7707,35109,2160,692,92.9,1.33,,,47764
2010-02-02,options,ust2y,other_rept,23,-1392,4689,1415,236,67.3,0.26,,,47764
2010-02-02,options,ust2y,nonrept,3380,5102,,-1722,380,5.5,-1.38,,,47764
2010-02-09,options,ust2y,dealer,-2108,-2241,13651,133,807,40.4,-0.21,,,46109
2010-02-09,options,ust2y,asset_mgr,-1014,915,1891,-1929,-749,2.3,-1.7,,,46109
2010-02-09,options,ust2y,lev_money,-3085,-6025,29633,2940,780,96.1,1.59,,,46109
2010-02-09,options,ust2y,other_rept,0,-678,4127,678,-737,46.6,-0.21,,,46109
2010-02-09,options,ust2y,nonrept,3016,4836,,-1820,-98,4.9,-1.46,,,46109
2010-02-16,options,ust2y,dealer,-4555,-2705,14788,-1850,-1983,13.2,-0.83,,,50421
2010-02-16,options,ust2y,asset_mgr,-878,416,2362,-1294,635,9.6,-1.16,,,50421
2010-02-16,options,ust2y,lev_money,-3721,-7467,34479,3746,806,98.7,1.84,,,50421
2010-02-16,options,ust2y,other_rept,14,-905,4579,919,241,49.5,-0.05,,,50421
2010-02-16,options,ust2y,nonrept,3354,4876,,-1522,298,9.1,-1.15,,,50421
2010-02-23,options,ust2y,dealer,-1663,-47,4149,-1616,234,15.2,-0.75,,,18389
2010-02-23,options,ust2y,asset_mgr,-84,827,795,-911,383,15.7,-0.84,,,18389
2010-02-23,options,ust2y,lev_money,110,-821,10384,931,-2815,81.7,0.85,,,18389
2010-02-23,options,ust2y,other_rept,1709,-726,1975,2435,1516,85.3,0.9,,,18389
2010-02-23,options,ust2y,nonrept,1014,1853,,-839,683,26.0,-0.48,,,18389
2010-03-02,options,ust2y,dealer,-2740,-531,6698,-2209,-593,9.5,-0.92,,,25914
2010-03-02,options,ust2y,asset_mgr,-190,420,1103,-610,301,19.2,-0.61,,,25914
2010-03-02,options,ust2y,lev_money,541,-1604,15140,2145,1214,91.0,1.26,,,25914
2010-03-02,options,ust2y,other_rept,1670,-182,2259,1852,-583,77.7,0.53,,,25914
2010-03-02,options,ust2y,nonrept,1435,2612,,-1177,-338,18.2,-0.8,,,25914
2010-03-09,options,ust2y,dealer,-3941,-347,8124,-3594,-1385,5.4,-1.34,,,31240
2010-03-09,options,ust2y,asset_mgr,-119,1227,620,-1346,-736,9.4,-1.27,,,31240
2010-03-09,options,ust2y,lev_money,2690,-1536,17960,4226,2081,99.2,1.94,,,31240
2010-03-09,options,ust2y,other_rept,1578,-499,2593,2077,225,80.4,0.67,,,31240
2010-03-09,options,ust2y,nonrept,1736,3099,,-1363,-186,13.0,-0.97,,,31240
2010-03-16,options,ust2y,dealer,-4148,1160,8611,-5308,-1714,3.3,-1.83,,,40147
2010-03-16,options,ust2y,asset_mgr,2008,1342,493,666,2012,81.5,0.46,,,40147
2010-03-16,options,ust2y,lev_money,5363,82,21635,5281,1055,99.7,2.25,,,40147
2010-03-16,options,ust2y,other_rept,1540,-16,2495,1556,-521,69.3,0.34,,,40147
2010-03-16,options,ust2y,nonrept,2150,4345,,-2195,-832,2.3,-1.75,,,40147
2010-03-23,options,ust2y,dealer,-3831,992,10727,-4823,485,3.8,-1.66,,,44921
2010-03-23,options,ust2y,asset_mgr,1868,1740,635,128,-538,65.4,-0.01,,,44921
2010-03-23,options,ust2y,lev_money,5767,-337,24067,6104,823,99.7,2.46,,,44921
2010-03-23,options,ust2y,other_rept,1531,511,2205,1020,-536,52.8,0.0,,,44921
2010-03-23,options,ust2y,nonrept,1953,4382,,-2429,-234,1.8,-1.95,,,44921
2010-03-30,options,ust2y,dealer,329,882,8479,-553,4270,24.9,-0.36,,,59221
2010-03-30,options,ust2y,asset_mgr,2793,2001,2802,792,664,82.7,0.56,,,59221
2010-03-30,options,ust2y,lev_money,780,-2132,35263,2912,-3192,93.7,1.39,,,59221
2010-03-30,options,ust2y,other_rept,2693,1759,2892,934,-86,50.0,-0.05,,,59221
2010-03-30,options,ust2y,nonrept,3189,7274,,-4085,-1656,0.3,-3.43,,,59221
2010-04-06,options,ust2y,dealer,-3280,1246,15060,-4526,-3973,4.2,-1.55,,,77013
2010-04-06,options,ust2y,asset_mgr,2385,2000,3043,385,-407,74.8,0.21,,,77013
2010-04-06,options,ust2y,lev_money,8551,4019,37138,4532,1620,98.2,1.89,,,77013
2010-04-06,options,ust2y,other_rept,4074,1598,5162,2476,1542,86.8,0.91,,,77013
2010-04-06,options,ust2y,nonrept,4879,7747,,-2868,1217,1.8,-2.25,,,77013
2010-04-13,options,ust2y,dealer,-3002,22,14200,-3024,1502,8.2,-1.08,,,65942
2010-04-13,options,ust2y,asset_mgr,2111,-366,5625,2477,2092,95.3,1.98,,,65942
2010-04-13,options,ust2y,lev_money,554,1088,33630,-534,-5066,55.5,0.24,,,65942
2010-04-13,options,ust2y,other_rept,3612,1044,4451,2568,92,88.3,0.96,,,65942
2010-04-13,options,ust2y,nonrept,4761,6248,,-1487,1381,11.7,-0.95,,,65942
2010-04-20,options,ust2y,dealer,-6,-750,14670,744,3768,54.2,0.05,,,65878
2010-04-20,options,ust2y,asset_mgr,5455,77,6057,5378,2901,99.8,4.18,,,65878
2010-04-20,options,ust2y,lev_money,-2644,1400,33979,-4044,-3510,15.1,-0.9,,,65878
2010-04-20,options,ust2y,other_rept,488,988,3687,-500,-3068,19.6,-0.95,,,65878
2010-04-20,options,ust2y,nonrept,4193,5771,,-1578,-91,9.2,-1.03,,,65878
2010-04-27,options,ust2y,dealer,-4043,1062,11452,-5105,-5849,3.7,-1.68,,,63945
2010-04-27,options,ust2y,asset_mgr,5207,856,6744,4351,-1027,99.3,3.22,,,63945
2010-04-27,options,ust2y,lev_money,-2369,-3197,36234,828,4872,77.1,0.67,,,63945
2010-04-27,options,ust2y,other_rept,3999,838,2716,3161,3661,93.8,1.32,,,63945
2010-04-27,options,ust2y,nonrept,4005,7240,,-3235,-1657,1.7,-2.59,,,63945
2010-05-04,options,ust2y,dealer,-5737,302,11242,-6039,-934,3.2,-1.92,,,61702
2010-05-04,options,ust2y,asset_mgr,4753,639,8122,4114,-237,98.8,2.93,,,61702
2010-05-04,options,ust2y,lev_money,-8453,-9103,37384,650,-178,74.8,0.61,,,61702
2010-05-04,options,ust2y,other_rept,3762,-245,7071,4007,846,98.3,1.81,,,61702
2010-05-04,options,ust2y,nonrept,3558,6290,,-2732,503,3.2,-2.07,,,61702
2010-05-11,options,ust2y,dealer,-6307,-2153,15528,-4154,1885,6.1,-1.35,,,58920
2010-05-11,options,ust2y,asset_mgr,4951,117,3338,4834,720,99.3,3.32,,,58920
2010-05-11,options,ust2y,lev_money,-5750,-8452,36802,2702,2052,92.4,1.26,,,58920
2010-05-11,options,ust2y,other_rept,-194,383,7813,-577,-4584,18.3,-0.99,,,58920
2010-05-11,options,ust2y,nonrept,2740,5544,,-2804,-72,2.7,-2.13,,,58920
2010-05-18,options,ust2y,dealer,-6130,-927,15538,-5203,-1049,4.1,-1.63,,,64312
2010-05-18,options,ust2y,asset_mgr,5557,-1210,4830,6767,1933,99.8,4.4,,,64312
2010-05-18,options,ust2y,lev_money,-6421,-9281,39976,2860,158,92.5,1.29,,,64312
2010-05-18,options,ust2y,other_rept,-106,2296,7718,-2402,-1825,0.7,-2.08,,,64312
2010-05-18,options,ust2y,nonrept,3352,5374,,-2022,782,6.1,-1.37,,,64312
2010-05-25,options,ust2y,dealer,-1116,-1094,3794,-22,5181,40.8,-0.13,,,32621
2010-05-25,options,ust2y,asset_mgr,-12,1169,1222,-1181,-7948,10.9,-1.02,,,32621
2010-05-25,options,ust2y,lev_money,-893,-1106,17539,213,-2647,68.8,0.43,,,32621
